structureId,classification,residueCount
3O8Y,OXIDOREDUCTASE,1382
3O8Z,TRANSCRIPTION,152
3O90,HYDROLASE,844
3O91,HYDROLASE,844
3O92,HYDROLASE,844
3O93,HYDROLASE,844
3O94,HYDROLASE,844
3O96,TRANSFERASE,446
3O97,HYDROLASE,345
3O9J,HYDROLASE,387
3O9K,HYDROLASE,387
3O9M,HYDROLASE,1148
3O9W,IMMUNE SYSTEM,834
3O9Z,OXIDOREDUCTASE,1248
3OA0,OXIDOREDUCTASE,1248
3OA2,OXIDOREDUCTASE,1272
3OA3,LYASE,576
3OA4,LYASE,161
3OA5,HYDROLASE,1148
3OAB,TRANSFERASE,1118
3OAC,TRANSFERASE,1118
3OAD,HYDROLASE,684
3OAK,TRANSCRIPTION,364
3OAM,TRANSFERASE,1008
3OAN,TRANSPORT PROTEIN,130
3OAP,TRANSCRIPTION,242
3OAU,IMMUNE SYSTEM,437
3OAX,SIGNALING PROTEIN,698
3OAY,IMMUNE SYSTEM,874
3OAZ,IMMUNE SYSTEM,872
3OB0,IMMUNE SYSTEM,874
3OB7,TRANSFERASE,1565
3OB8,HYDROLASE,4128
3OBA,HYDROLASE,4128
3OBB,OXIDOREDUCTASE,300
3OBG,TRANSFERASE,360
3OBI,HYDROLASE,1152
3OBJ,TRANSFERASE,360
3OBK,LYASE,2848
3OBP,OXIDOREDUCTASE,302
3OBR,HYDROLASE,434
3OBT,HYDROLASE,434
3OBW,HYDROLASE,364
3OBY,HYDROLASE,704
3OBZ,OXIDOREDUCTASE,291
3OC0,HYDROLASE,1456
3OC1,TRANSFERASE,360
3OC4,OXIDOREDUCTASE,904
3OC6,HYDROLASE,248
3OC7,LYASE,267
3OC9,TRANSFERASE,405
3OCA,HYDROLASE,418
3OCB,TRANSFERASE,702
3OCC,TRANSFERASE,1434
3OCE,LYASE,1896
3OCF,LYASE,1912
3OCH,OXIDOREDUCTASE,318
3OCI,TRANSCRIPTION,436
3OCP,TRANSFERASE,278
3OCQ,HYDROLASE,183
3OCR,LYASE,546
3OCU,HYDROLASE,262
3OCV,HYDROLASE,262
3OCW,HYDROLASE,262
3OCX,HYDROLASE,262
3OCY,HYDROLASE,262
3OD0,TRANSFERASE,278
3OD1,TRANSFERASE,800
3OD2,TRANSCRIPTION,266
3OD3,OXIDOREDUCTASE,488
3OD6,TRANSFERASE,360
3ODD,HYDROLASE,240
3ODF,HYDROLASE,240
3ODG,TRANSFERASE,287
3ODJ,HYDROLASE,196
3ODM,LYASE,4480
3ODO,SIGNALING PROTEIN,750
3ODW,SIGNALING PROTEIN,1072
3ODX,SIGNALING PROTEIN,834
3ODY,TRANSFERASE,360
3ODZ,TRANSFERASE,360
3OE1,LYASE,2272
3OE7,HYDROLASE,10374
3OEA,HYDROLASE,292
3OEB,HYDROLASE,144
3OEC,OXIDOREDUCTASE,1268
3OED,IMMUNE SYSTEM,890
3OEE,HYDROLASE,10377
3OEF,TRANSFERASE,360
3OEH,HYDROLASE,10377
3OEK,TRANSPORT PROTEIN,286
3OEL,TRANSPORT PROTEIN,286
3OEM,TRANSPORT PROTEIN,286
3OEN,TRANSPORT PROTEIN,286
3OEO,SIGNALING PROTEIN,552
3OEQ,TRANSPORT PROTEIN,123
3OER,TRANSPORT PROTEIN,123
3OES,HYDROLASE,201
3OET,OXIDOREDUCTASE,3048
3OEW,OXIDOREDUCTASE,269
3OEX,LYASE,1020
3OEY,OXIDOREDUCTASE,269
3OEZ,TRANSFERASE,572
3OF0,TRANSFERASE,572
3OF1,TRANSFERASE,246
3OF2,OXIDOREDUCTASE,269
3OF3,TRANSFERASE,2892
3OF4,OXIDOREDUCTASE,627
3OF6,IMMUNE SYSTEM,1155
3OFI,HYDROLASE,2132
3OFJ,TRANSFERASE,216
3OFK,TRANSFERASE,864
3OFN,HYDROLASE,10178
3OFS,HYDROLASE,1542
3OFT,OXIDOREDUCTASE,1188
3OFU,OXIDOREDUCTASE,2376
3OFV,HYDROLASE,633
3OG2,HYDROLASE,1003
3OG7,TRANSFERASE,578
3OG9,HYDROLASE,418
3OGA,HYDROLASE,330
3OGJ,TRANSFERASE,556
3OGN,TRANSPORT PROTEIN,248
3OGR,HYDROLASE,1003
3OGS,HYDROLASE,1003
3OGT,TRANSCRIPTION,259
3OGV,HYDROLASE,1003
3OGW,OXIDOREDUCTASE,595
3OGX,IMMUNE SYSTEM,684
3OGZ,TRANSFERASE,630
3OH0,TRANSFERASE,641
3OH1,TRANSFERASE,641
3OH2,TRANSFERASE,641
3OH3,TRANSFERASE,641
3OH4,TRANSFERASE,641
3OHE,HYDROLASE,274
3OHI,LYASE,646
3OHO,HYDROLASE,169
3OHP,TRANSFERASE,708
3OHR,TRANSFERASE,303
3OHS,OXIDOREDUCTASE,334
3OHU,TRANSCRIPTION,750
3OHV,TRANSCRIPTION,750
3OHX,IMMUNE SYSTEM,2564
3OI7,HYDROLASE,1168
3OIA,OXIDOREDUCTASE,414
3OIB,OXIDOREDUCTASE,806
3OIC,OXIDOREDUCTASE,516
3OID,OXIDOREDUCTASE,1032
3OIF,OXIDOREDUCTASE,1064
3OIK,LYASE,260
3OIL,LYASE,260
3OIM,LYASE,260
3OIR,TRANSPORT PROTEIN,270
3OIS,HYDROLASE,1164
3OIT,TRANSFERASE,774
3OIU,SIGNALING PROTEIN,166
3OIV,SIGNALING PROTEIN,166
3OIW,SIGNALING PROTEIN,166
3OIX,OXIDOREDUCTASE,1380
3OJ0,OXIDOREDUCTASE,144
3OJ1,OXIDOREDUCTASE,274
3OJ5,OXIDOREDUCTASE,4536
3OJ6,HYDROLASE,632
3OJD,IMMUNE SYSTEM,438
3OJE,OXIDOREDUCTASE,256
3OJF,OXIDOREDUCTASE,1028
3OJG,HYDROLASE,330
3OJJ,OXIDOREDUCTASE,1460
3OJK,OXIDOREDUCTASE,1460
3OJL,OXIDOREDUCTASE,862
3OJN,OXIDOREDUCTASE,1460
3OJO,OXIDOREDUCTASE,862
3OJP,HYDROLASE,129
3OJT,OXIDOREDUCTASE,1460
3OJW,OXIDOREDUCTASE,622
3OJX,OXIDOREDUCTASE,622
3OJY,IMMUNE SYSTEM,1273
3OK0,HYDROLASE,129
3OK5,OXIDOREDUCTASE,274
3OKA,TRANSFERASE,804
3OKC,TRANSFERASE,394
3OKD,IMMUNE SYSTEM,441
3OKE,IMMUNE SYSTEM,441
3OKF,LYASE,780
3OKK,IMMUNE SYSTEM,442
3OKL,IMMUNE SYSTEM,441
3OKM,IMMUNE SYSTEM,441
3OKN,IMMUNE SYSTEM,441
3OKO,IMMUNE SYSTEM,441
3OKP,TRANSFERASE,394
3OKR,TRANSFERASE,931
3OKS,TRANSFERASE,1804
3OKT,SIGNALING PROTEIN,681
3OKU,LYASE,260
3OKV,LYASE,260
3OKW,SIGNALING PROTEIN,1130
3OKY,SIGNALING PROTEIN,1246
3OL2,SIGNALING PROTEIN,1191
3OL5,OXIDOREDUCTASE,414
3OLH,TRANSFERASE,302
3OLJ,OXIDOREDUCTASE,1144
3OLO,TRANSFERASE,236
3OLR,HYDROLASE,1288
3OLT,OXIDOREDUCTASE,1184
3OLU,OXIDOREDUCTASE,1184
3OLV,SIGNALING PROTEIN,258
3OLW,SIGNALING PROTEIN,258
3OLX,SIGNALING PROTEIN,258
3OLY,SIGNALING PROTEIN,258
3OM2,TRANSFERASE,456
3OM3,OXIDOREDUCTASE,1582
3OM4,TRANSFERASE,1824
3OM5,TRANSFERASE,1824
3OM6,TRANSFERASE,1824
3OM7,TRANSFERASE,1824
3OM8,HYDROLASE,532
3OM9,OXIDOREDUCTASE,1316
3OMA,OXIDOREDUCTASE,1582
3OMB,TRANSPORT PROTEIN,535
3OME,LYASE,1692
3OMG,TRANSCRIPTION,538
3OMH,HYDROLASE,1288
3OMI,OXIDOREDUCTASE,1582
3OMN,OXIDOREDUCTASE,1582
3OMS,TRANSFERASE,138
3OMV,TRANSFERASE,614
3OMW,HYDROLASE,760
3OMX,HYDROLASE,760
3OMZ,IMMUNE SYSTEM,1036
3ON3,OXIDOREDUCTASE,366
3ON4,TRANSCRIPTION,1528
3ON5,OXIDOREDUCTASE,724
3ON6,HYDROLASE,922
3ON7,OXIDOREDUCTASE,1120
3ONM,TRANSCRIPTION,476
3ONN,HYDROLASE,263
3ONP,TRANSFERASE,249
3ONS,SIGNALING PROTEIN,72
3ONV,TRANSFERASE,711
3ONW,SIGNALING PROTEIN,728
3OO0,SIGNALING PROTEIN,258
3OO1,SIGNALING PROTEIN,258
3OO3,OXIDOREDUCTASE,384
3OOC,TRANSPORT PROTEIN,826
3OOD,HYDROLASE,329
3OOE,TRANSFERASE,1422
3OOG,TRANSFERASE,371
3OOH,TRANSFERASE,4266
3OOI,TRANSFERASE,232
3OOJ,TRANSFERASE,4864
3OOO,HYDROLASE,264
3OOQ,HYDROLASE,3960
3OOS,HYDROLASE,278
3OOT,HYDROLASE,680
3OOV,SIGNALING PROTEIN,338
3OOW,LYASE,1328
3OOX,OXIDOREDUCTASE,624
3OOY,TRANSFERASE,1232
3OP1,TRANSFERASE,924
3OP3,HYDROLASE,216
3OP4,OXIDOREDUCTASE,496
3OP5,TRANSFERASE,1456
3OP7,TRANSFERASE,375
3OPE,TRANSFERASE,444
3OPH,HYDROLASE,286
3OPL,HYDROLASE,286
3OPO,TRANSPORT PROTEIN,826
3OPP,HYDROLASE,286
3OPQ,LYASE,1304
3OPR,HYDROLASE,286
3OPT,OXIDOREDUCTASE,373
3OPV,TRANSFERASE,2844
3OPW,OXIDOREDUCTASE,373
3OPX,HYDROLASE,263
3OPY,TRANSFERASE,9124
3OQ2,IMMUNE SYSTEM,206
3OQ5,TRANSCRIPTION,1055
3OQ6,OXIDOREDUCTASE,748
3OQ7,HYDROLASE,99
3OQ8,LYASE,1732
3OQA,HYDROLASE,99
3OQB,OXIDOREDUCTASE,3064
3OQC,HYDROLASE,962
3OQD,HYDROLASE,99
3OQE,HYDROLASE,329
3OQF,HYDROLASE,680
3OQK,HYDROLASE,680
3OQL,TRANSCRIPTION,1048
3OQP,HYDROLASE,422
3OQY,HYDROLASE,238
3OQZ,HYDROLASE,238
3OR0,HYDROLASE,238
3OR1,OXIDOREDUCTASE,1856
3OR2,OXIDOREDUCTASE,1848
3OR5,OXIDOREDUCTASE,165
3ORD,OXIDOREDUCTASE,274
3ORF,OXIDOREDUCTASE,1004
3ORG,TRANSPORT PROTEIN,2528
3ORH,TRANSFERASE,944
3ORI,TRANSFERASE,1244
3ORK,TRANSFERASE,311
3ORL,TRANSFERASE,311
3ORM,TRANSFERASE,311
3ORO,TRANSFERASE,311
3ORP,TRANSFERASE,311
3ORT,TRANSFERASE,311
3ORW,HYDROLASE,652
3ORY,HYDROLASE,363
3OS4,TRANSFERASE,814
3OS5,TRANSFERASE,264
3OS8,SIGNALING PROTEIN,1032
3OS9,SIGNALING PROTEIN,1032
3OSA,SIGNALING PROTEIN,1032
3OSD,HYDROLASE,265
3OSH,HYDROLASE,119
3OSI,TRANSCRIPTION,570
3OSK,IMMUNE SYSTEM,260
3OSO,HYDROLASE,143
3OSU,OXIDOREDUCTASE,492
3OSW,TRANSCRIPTION,570
3OSY,HYDROLASE,1020
3OSZ,HYDROLASE,289
3OT4,HYDROLASE,1888
3OT7,OXIDOREDUCTASE,820
3OTB,TRANSFERASE,538
3OTC,TRANSFERASE,538
3OTD,TRANSFERASE,538
3OTE,TRANSFERASE,538
3OTF,TRANSPORT PROTEIN,220
3OTG,TRANSFERASE,412
3OTK,TRANSFERASE,1564
3OTM,LYASE,212
3OTP,HYDROLASE,3018
3OTQ,HYDROLASE,555
3OTR,LYASE,2712
3OTT,TRANSCRIPTION,1516
3OTV,TRANSFERASE,1140
3OTW,TRANSFERASE,978
3OTZ,LYASE,213
3OU0,HYDROLASE,460
3OU2,TRANSFERASE,218
3OU5,TRANSFERASE,490
3OU6,TRANSFERASE,872
3OU7,TRANSFERASE,872
3OU8,HYDROLASE,652
3OU9,LYASE,213
3OUG,LYASE,912
3OUH,OXIDOREDUCTASE,237
3OUI,OXIDOREDUCTASE,213
3OUJ,OXIDOREDUCTASE,237
3OUK,TRANSFERASE,285
3OUK,TRANSFERASE,285
3OUP,LYASE,213
3OUV,TRANSFERASE,71
3OV2,TRANSFERASE,1572
3OV3,TRANSFERASE,1572
3OV4,TRANSFERASE,500
3OV6,IMMUNE SYSTEM,397
3OVG,HYDROLASE,2178
3OVK,HYDROLASE,528
3OVM,OXIDOREDUCTASE,462
3OVW,HYDROLASE,822
3OW1,LYASE,3240
3OW5,LYASE,213
3OW7,TRANSPORT PROTEIN,826
3OW8,TRANSCRIPTION,1284
3OWA,OXIDOREDUCTASE,2388
3OWC,TRANSFERASE,376
3OWE,IMMUNE SYSTEM,2768
3OWF,HYDROLASE,143
3OWG,TRANSFERASE,970
3OWH,OXIDOREDUCTASE,462
3OWM,OXIDOREDUCTASE,1038
3OWO,OXIDOREDUCTASE,1532
3OWV,HYDROLASE,496
3OWX,OXIDOREDUCTASE,462
3OX1,OXIDOREDUCTASE,462
3OX2,OXIDOREDUCTASE,462
3OX3,OXIDOREDUCTASE,462
3OX4,OXIDOREDUCTASE,1532
3OX8,IMMUNE SYSTEM,770
3OXF,TRANSFERASE,872
3OXG,TRANSFERASE,464
3OXL,TRANSFERASE,428
3OXO,TRANSFERASE,3904
3OXP,TRANSFERASE,300
3OXR,IMMUNE SYSTEM,385
3OXS,IMMUNE SYSTEM,385
3OXT,TRANSFERASE,371
3OXU,IMMUNE SYSTEM,1338
3OYR,TRANSFERASE,690
3OYT,TRANSFERASE,820
3OYV,HYDROLASE,361
3OYX,TRANSFERASE,433
3OYZ,TRANSFERASE,433
3OZ6,TRANSFERASE,776
3OZ7,TRANSFERASE,834
3OZ9,IMMUNE SYSTEM,430
3OZA,TRANSFERASE,1272
3OZB,TRANSFERASE,1554
3OZC,TRANSFERASE,283
3OZD,TRANSFERASE,566
3OZE,TRANSFERASE,1698
3OZH,HYDROLASE,351
3OZJ,TRANSCRIPTION,498
3OZM,TRANSFERASE,3112
3P01,SIGNALING PROTEIN,552
3P03,TRANSPORT PROTEIN,1698
3P06,HYDROLASE,194
3P08,TRANSFERASE,534
3P09,HYDROLASE,580
3P0B,TRANSFERASE,540
3P0C,SIGNALING PROTEIN,260
3P0E,TRANSFERASE,1782
3P0F,TRANSFERASE,297
3P0L,TRANSPORT PROTEIN,884
3P0M,TRANSFERASE,371
3P0R,OXIDOREDUCTASE,211
3P0U,SIGNALING PROTEIN,498
3P0V,IMMUNE SYSTEM,884
3P0X,LYASE,1732
3P0Y,IMMUNE SYSTEM,656
3P0Z,LYASE,549
3P10,LYASE,549
3P11,IMMUNE SYSTEM,964
3P16,TRANSFERASE,2448
3P19,OXIDOREDUCTASE,1064
3P1A,TRANSFERASE,311
3P1B,TRANSFERASE,314
3P1C,TRANSCRIPTION,238
3P1D,TRANSCRIPTION,238
3P1E,TRANSCRIPTION,238
3P1F,TRANSCRIPTION,238
3P1G,TRANSCRIPTION,165
3P1H,HYDROLASE,143
3P1J,HYDROLASE,836
3P1T,TRANSFERASE,1348
3P1V,HYDROLASE,814
3P1Y,HYDROLASE,1260
3P1Z,HYDROLASE,2136
3P20,HYDROLASE,588
3P24,HYDROLASE,1588
3P26,SIGNALING PROTEIN,966
3P27,SIGNALING PROTEIN,966
3P2A,OXIDOREDUCTASE,592
3P2C,HYDROLASE,926
3P2D,SIGNALING PROTEIN,786
3P2E,TRANSFERASE,450
3P2F,SIGNALING PROTEIN,201
3P2I,TRANSFERASE,450
3P2J,HYDROLASE,191
3P2K,TRANSFERASE,900
3P2L,HYDROLASE,1407
3P2M,HYDROLASE,330
3P2N,HYDROLASE,816
3P2Q,HYDROLASE,286
3P2R,HYDROLASE,286
3P2S,HYDROLASE,286
3P2T,IMMUNE SYSTEM,196
3P2U,HYDROLASE,516
3P2W,TRANSFERASE,232
3P2Y,OXIDOREDUCTASE,381
3P2Z,TRANSFERASE,240
3P30,IMMUNE SYSTEM,535
3P32,HYDROLASE,355
3P34,TRANSFERASE,240
3P35,TRANSFERASE,712
3P36,TRANSFERASE,242
3P37,TRANSFERASE,729
3P3A,TRANSFERASE,640
3P3B,LYASE,784
3P3C,HYDROLASE,274
3P3E,HYDROLASE,299
3P3F,HYDROLASE,858
3P3G,HYDROLASE,300
3P3H,LYASE,260
3P3I,HYDROLASE,858
3P3J,LYASE,260
3P3L,OXIDOREDUCTASE,812
3P3O,OXIDOREDUCTASE,416
3P3Q,TRANSCRIPTION,566
3P3V,TRANSFERASE,326
3P3W,TRANSPORT PROTEIN,1556
3P3X,OXIDOREDUCTASE,832
3P3Z,OXIDOREDUCTASE,416
3P41,TRANSFERASE,303
3P43,HYDROLASE,152
3P44,LYASE,260
3P45,HYDROLASE,2296
3P47,TRANSFERASE,315
3P48,HYDROLASE,441
3P4F,TRANSCRIPTION,338
3P4H,HYDROLASE,118
3P4I,TRANSFERASE,784
3P4K,TRANSFERASE,381
3P4M,IMMUNE SYSTEM,770
3P4N,IMMUNE SYSTEM,770
3P4O,IMMUNE SYSTEM,770
3P4P,OXIDOREDUCTASE,2138
3P4Q,OXIDOREDUCTASE,2138
3P4R,OXIDOREDUCTASE,2138
3P4S,OXIDOREDUCTASE,2138
3P4T,OXIDOREDUCTASE,806
3P4Z,HYDROLASE,129
3P55,LYASE,260
3P5N,TRANSPORT PROTEIN,378
3P5N,TRANSPORT PROTEIN,378
3P5P,LYASE,764
3P5R,LYASE,1528
3P5S,HYDROLASE,556
3P5U,HYDROLASE,220
3P5V,HYDROLASE,220
3P5W,HYDROLASE,220
3P5X,HYDROLASE,220
3P5Y,LYASE,456
3P5Z,LYASE,456
3P60,LYASE,456
3P61,LYASE,456
3P62,OXIDOREDUCTASE,373
3P64,HYDROLASE,129
3P65,HYDROLASE,129
3P66,HYDROLASE,129
3P67,OXIDOREDUCTASE,373
3P68,HYDROLASE,129
3P6A,SIGNALING PROTEIN,754
3P6K,TRANSFERASE,750
3P6M,OXIDOREDUCTASE,414
3P6N,OXIDOREDUCTASE,414
3P6O,OXIDOREDUCTASE,414
3P6P,OXIDOREDUCTASE,414
3P6Q,OXIDOREDUCTASE,414
3P6R,OXIDOREDUCTASE,414
3P6S,OXIDOREDUCTASE,414
3P6T,OXIDOREDUCTASE,414
3P6U,OXIDOREDUCTASE,414
3P6V,OXIDOREDUCTASE,414
3P6W,OXIDOREDUCTASE,414
3P6X,OXIDOREDUCTASE,414
3P70,HYDROLASE,1464
3P73,IMMUNE SYSTEM,374
3P74,OXIDOREDUCTASE,373
3P75,HYDROLASE,129
3P76,HYDROLASE,271
3P77,IMMUNE SYSTEM,374
3P7F,IMMUNE SYSTEM,584
3P7G,IMMUNE SYSTEM,584
3P7H,IMMUNE SYSTEM,584
3P7I,TRANSPORT PROTEIN,321
3P7J,TRANSCRIPTION,174
3P7L,HYDROLASE,978
3P7M,OXIDOREDUCTASE,1284
3P7O,HYDROLASE,1034
3P7P,HYDROLASE,316
3P7Q,HYDROLASE,316
3P7R,HYDROLASE,316
3P7S,HYDROLASE,316
3P7T,HYDROLASE,316
3P7U,HYDROLASE,316
3P7V,HYDROLASE,316
3P7W,HYDROLASE,316
3P7X,OXIDOREDUCTASE,664
3P7Y,OXIDOREDUCTASE,365
3P80,OXIDOREDUCTASE,365
3P81,OXIDOREDUCTASE,365
3P82,OXIDOREDUCTASE,365
3P84,OXIDOREDUCTASE,365
3P85,LYASE,270
3P86,TRANSFERASE,618
3P8G,HYDROLASE,241
3P8H,TRANSCRIPTION,969
3P8I,OXIDOREDUCTASE,365
3P8J,OXIDOREDUCTASE,365
3P8K,HYDROLASE,562
3P8L,TRANSFERASE,604
3P8R,TRANSFERASE,302
3P8W,TRANSPORT PROTEIN,241
3P90,TRANSPORT PROTEIN,241
3P94,HYDROLASE,816
3P96,HYDROLASE,415
3P98,HYDROLASE,572
3P99,OXIDOREDUCTASE,1812
3P9C,TRANSFERASE,364
3P9I,TRANSFERASE,1456
3P9K,TRANSFERASE,1456
3P9L,IMMUNE SYSTEM,770
3P9M,IMMUNE SYSTEM,768
3P9N,TRANSFERASE,189
3P9P,OXIDOREDUCTASE,3012
3P9Q,OXIDOREDUCTASE,3012
3P9R,OXIDOREDUCTASE,3012
3P9S,OXIDOREDUCTASE,3012
3P9U,OXIDOREDUCTASE,1512
3P9X,TRANSFERASE,422
3P9Y,HYDROLASE,820
3PA9,TRANSFERASE,396
3PAA,TRANSFERASE,396
3PAB,IMMUNE SYSTEM,772
3PAJ,TRANSFERASE,640
3PAM,TRANSPORT PROTEIN,518
3PAN,HYDROLASE,652
3PAO,HYDROLASE,652
3PAU,OXIDOREDUCTASE,488
3PAV,OXIDOREDUCTASE,488
3PAW,OXIDOREDUCTASE,3552
3PAX,TRANSFERASE,361
3PB0,LYASE,1200
3PB2,LYASE,1800
3PB3,TRANSFERASE,450
3PB4,TRANSFERASE,330
3PB6,TRANSFERASE,330
3PBA,TRANSCRIPTION,572
3PBC,HYDROLASE,214
3PBE,TRANSFERASE,658
3PBG,HYDROLASE,936
3PBI,HYDROLASE,214
3PBM,HYDROLASE,652
3PBU,LYASE,456
3PBV,LYASE,456
3PBW,LYASE,456
3PBY,LYASE,456
3PC0,LYASE,456
3PC2,LYASE,527
3PC3,LYASE,527
3PC4,LYASE,527
3PCT,HYDROLASE,780
3PCV,LYASE,156
3PCZ,HYDROLASE,330
3PD6,TRANSFERASE,1604
3PDB,TRANSFERASE,1604
3PDE,TRANSFERASE,1236
3PDH,HYDROLASE,264
3PDO,IMMUNE SYSTEM,411
3PDT,TRANSFERASE,275
3PDU,OXIDOREDUCTASE,2296
3PDW,HYDROLASE,266
3PDX,TRANSFERASE,402
3PDZ,HYDROLASE,96
3PE3,TRANSFERASE,2892
3PE4,TRANSFERASE,1474
3PE7,LYASE,388
3PE8,LYASE,256
3PEB,HYDROLASE,137
3PEF,OXIDOREDUCTASE,2296
3PEI,HYDROLASE,486
3PER,OXIDOREDUCTASE,962
3PER,OXIDOREDUCTASE,962
3PEU,HYDROLASE,485
3PEV,HYDROLASE,485
3PF7,OXIDOREDUCTASE,962
3PF8,HYDROLASE,540
3PF9,HYDROLASE,270
3PFB,HYDROLASE,540
3PFC,HYDROLASE,270
3PFD,OXIDOREDUCTASE,1572
3PFE,HYDROLASE,472
3PFF,TRANSFERASE,829
3PFG,TRANSFERASE,263
3PFH,TRANSFERASE,526
3PFI,HYDROLASE,676
3PFM,SIGNALING PROTEIN,243
3PFN,TRANSFERASE,1460
3PFO,HYDROLASE,866
3PFQ,TRANSFERASE,674
3PFT,OXIDOREDUCTASE,314
3PFW,OXIDOREDUCTASE,692
3PFX,HYDROLASE,437
3PFY,HYDROLASE,185
3PFZ,HYDROLASE,437
3PG1,TRANSFERASE,362
3PG4,HYDROLASE,230
3PG8,TRANSFERASE,544
3PGB,OXIDOREDUCTASE,797
3PGC,IMMUNE SYSTEM,814
3PGD,IMMUNE SYSTEM,814
3PGH,OXIDOREDUCTASE,2348
3PGJ,OXIDOREDUCTASE,1208
3PGK,TRANSFERASE,416
3PGP,TRANSFERASE,162
3PGT,TRANSFERASE,420
3PGV,HYDROLASE,1140
3PGX,OXIDOREDUCTASE,1120
3PGY,TRANSFERASE,1660
3PH5,TRANSPORT PROTEIN,322
3PH6,TRANSPORT PROTEIN,322
3PH7,LYASE,1584
3PHG,OXIDOREDUCTASE,538
3PHG,OXIDOREDUCTASE,538
3PHH,OXIDOREDUCTASE,269
3PHI,OXIDOREDUCTASE,538
3PHJ,OXIDOREDUCTASE,538
3PHL,OXIDOREDUCTASE,424
3PHM,OXIDOREDUCTASE,310
3PHT,TRANSCRIPTION,296
3PHU,HYDROLASE,438
3PHV,HYDROLASE,99
3PI6,HYDROLASE,1204
3PI7,OXIDOREDUCTASE,349
3PIC,HYDROLASE,1125
3PID,OXIDOREDUCTASE,432
3PIE,HYDROLASE,4620
3PIF,HYDROLASE,4620
3PIG,HYDROLASE,1052
3PII,OXIDOREDUCTASE,1356
3PIJ,HYDROLASE,1052
3PIK,TRANSPORT PROTEIN,446
3PIL,OXIDOREDUCTASE,368
3PIM,OXIDOREDUCTASE,561
3PIQ,IMMUNE SYSTEM,2652
3PIR,SIGNALING PROTEIN,183
3PIT,SIGNALING PROTEIN,183
3PIU,LYASE,436
3PJ0,LYASE,1436
3PJ6,HYDROLASE,99
3PJ9,TRANSFERASE,560
3PJA,HYDROLASE,2922
3PJG,OXIDOREDUCTASE,424
3PJI,TRANSPORT PROTEIN,141
3PJJ,LYASE,259
3PJK,OXIDOREDUCTASE,302
3PJP,TRANSCRIPTION,398
3PJS,TRANSPORT PROTEIN,1542
3PJT,LYASE,498
3PJU,LYASE,249
3PJV,LYASE,260
3PJW,LYASE,430
3PJX,LYASE,430
3PJZ,TRANSPORT PROTEIN,988
3PK0,OXIDOREDUCTASE,1048
3PK3,OXIDOREDUCTASE,302
3PK4,OXIDOREDUCTASE,302
3PK5,OXIDOREDUCTASE,302
3PK6,OXIDOREDUCTASE,302
3PK8,OXIDOREDUCTASE,302
3PKF,OXIDOREDUCTASE,302
3PKG,OXIDOREDUCTASE,302
3PKH,OXIDOREDUCTASE,302
3PKI,HYDROLASE,2130
3PKJ,HYDROLASE,2130
3PKK,OXIDOREDUCTASE,302
3PKL,OXIDOREDUCTASE,302
3PKO,TRANSFERASE,668
3PKP,TRANSFERASE,2336
3PKQ,TRANSFERASE,1168
3PKS,OXIDOREDUCTASE,302
3PKT,OXIDOREDUCTASE,302
3PKU,OXIDOREDUCTASE,302
3PKV,LYASE,252
3PKW,LYASE,252
3PKX,LYASE,252
3PL1,HYDROLASE,186
3PL2,TRANSFERASE,1276
3PL6,IMMUNE SYSTEM,870
3PL8,OXIDOREDUCTASE,623
3PLE,OXIDOREDUCTASE,302
3PLG,OXIDOREDUCTASE,302
3PLH,OXIDOREDUCTASE,302
3PLI,OXIDOREDUCTASE,302
3PLJ,OXIDOREDUCTASE,302
3PLM,OXIDOREDUCTASE,302
3PLN,OXIDOREDUCTASE,424
3PLR,OXIDOREDUCTASE,424
3PLS,TRANSFERASE,298
3PLW,HYDROLASE,186
3PLX,LYASE,129
3PM0,OXIDOREDUCTASE,507
3PM1,TRANSCRIPTION,388
3PM2,TRANSPORT PROTEIN,173
3PM5,OXIDOREDUCTASE,1924
3PM6,LYASE,612
3PM8,TRANSFERASE,394
3PM9,OXIDOREDUCTASE,2856
3PMB,HYDROLASE,576
3PMF,HYDROLASE,143
3PMM,HYDROLASE,382
3PMO,TRANSFERASE,372
3PMS,HYDROLASE,326
3PMT,TRANSCRIPTION,59
3PMV,TRANSPORT PROTEIN,263
3PMW,TRANSPORT PROTEIN,263
3PMX,TRANSPORT PROTEIN,263
3PN2,HYDROLASE,193
3PN5,HYDROLASE,193
3PN6,HYDROLASE,386
3PN8,HYDROLASE,960
3PN9,HYDROLASE,552
3PNA,TRANSFERASE,308
3PNB,TRANSFERASE,708
3PNK,TRANSFERASE,714
3PNL,TRANSFERASE,568
3PNM,TRANSFERASE,1428
3PNN,TRANSFERASE,303
3PNO,TRANSFERASE,1428
3PNQ,TRANSFERASE,1428
3PNS,TRANSFERASE,3132
3PNU,HYDROLASE,718
3PNX,TRANSFERASE,960
3PNZ,HYDROLASE,1980
3PO9,TRANSCRIPTION,572
3POB,HYDROLASE,202
3POE,HYDROLASE,115
3POF,HYDROLASE,230
3POG,HYDROLASE,345
3POH,HYDROLASE,451
3POI,HYDROLASE,230
3POJ,HYDROLASE,230
3POL,TRANSFERASE,276
3POP,OXIDOREDUCTASE,2004
3POT,TRANSFERASE,2484
3PP3,IMMUNE SYSTEM,886
3PP4,IMMUNE SYSTEM,468
3PP8,OXIDOREDUCTASE,315
